ANO_ELEICAO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NM_LOCAL_VOTACAO,QT_VOTOS_SAMIR,QT_VOTOS_VALIDOS_SECAO,Local_Busca_Geografica
2020,RIO BRANCO,1,634,INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA,4,3280,"RIO BRANCO, Acre, Brasil, INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA"
2020,RIO BRANCO,1,574,UNIDADE DE SAÚDE FRANCISCO RONEY MEIRELES,7,3263,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE FRANCISCO RONEY MEIRELES"
2020,RIO BRANCO,1,757,ESCOLA LUIZ DE CARVALHO FONTENELLE,5,3662,"RIO BRANCO, Acre, Brasil, ESCOLA LUIZ DE CARVALHO FONTENELLE"
2020,RIO BRANCO,1,663,ESCOLA JORGE FELIX LAVOCAT,5,3352,"RIO BRANCO, Acre, Brasil, ESCOLA JORGE FELIX LAVOCAT"
2020,RIO BRANCO,1,160,INSTITUTO SAO JOSE,9,1473,"RIO BRANCO, Acre, Brasil, INSTITUTO SAO JOSE"
2020,RIO BRANCO,1,436,ESCOLA GEORGETE ELUAN KALUME,22,1929,"RIO BRANCO, Acre, Brasil, ESCOLA GEORGETE ELUAN KALUME"
2020,RIO BRANCO,1,734,INSTITUTO DE EDUCACAO LOURENCO FILHO,2,3581,"RIO BRANCO, Acre, Brasil, INSTITUTO DE EDUCACAO LOURENCO FILHO"
2020,RIO BRANCO,1,169,CONSELHO REGIONAL DE ENFERMAGEM - COREN,3,1554,"RIO BRANCO, Acre, Brasil, CONSELHO REGIONAL DE ENFERMAGEM - COREN"
2020,RIO BRANCO,1,327,SECRETARIA DE ESTADO DE COMUNICAÇÃO - SECOM,2,2615,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE COMUNICAÇÃO - SECOM"
2020,RIO BRANCO,1,434,ESCOLA JOSE CHALUB LEITE,3,2577,"RIO BRANCO, Acre, Brasil, ESCOLA JOSE CHALUB LEITE"
2020,RIO BRANCO,1,385,ESCOLA ELIAS MANSOUR,1,2526,"RIO BRANCO, Acre, Brasil, ESCOLA ELIAS MANSOUR"
2020,RIO BRANCO,1,640,ESCOLA NEUTEL MAIA,6,3298,"RIO BRANCO, Acre, Brasil, ESCOLA NEUTEL MAIA"
2020,RIO BRANCO,1,10,PREFEITURA MUNICIPAL DE RIO BRANCO,9,1090,"RIO BRANCO, Acre, Brasil, PREFEITURA MUNICIPAL DE RIO BRANCO"
2020,RIO BRANCO,1,36,COLEGIO ACREANO,7,1139,"RIO BRANCO, Acre, Brasil, COLEGIO ACREANO"
2020,RIO BRANCO,1,779,ESCOLA PADRE CARLOS CASAVECCHIA,3,3743,"RIO BRANCO, Acre, Brasil, ESCOLA PADRE CARLOS CASAVECCHIA"
2020,RIO BRANCO,1,690,ESCOLA ESTADUAL IZA MELLO,2,3433,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL IZA MELLO"
2020,RIO BRANCO,1,65,ESCOLA DR. CARLOS VASCONCELOS,9,1236,"RIO BRANCO, Acre, Brasil, ESCOLA DR. CARLOS VASCONCELOS"
2020,RIO BRANCO,1,186,OCA RIO BRANCO,2,1066,"RIO BRANCO, Acre, Brasil, OCA RIO BRANCO"
2020,RIO BRANCO,1,491,SEST/SENAT,7,2690,"RIO BRANCO, Acre, Brasil, SEST/SENAT"
2020,RIO BRANCO,1,192,INSS - AGÊNCIA CENTRO,6,2500,"RIO BRANCO, Acre, Brasil, INSS - AGÊNCIA CENTRO"
2020,RIO BRANCO,1,645,ESCOLA SAMUEL BARREIRA,7,3310,"RIO BRANCO, Acre, Brasil, ESCOLA SAMUEL BARREIRA"
2020,RIO BRANCO,1,660,ESCOLA PROFESSORA CLÍCIA GADELHA,1,3344,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSORA CLÍCIA GADELHA"
2020,RIO BRANCO,1,459,ESCOLA BENFICA,1,2674,"RIO BRANCO, Acre, Brasil, ESCOLA BENFICA"
2020,RIO BRANCO,1,748,ESCOLA DOM GIOCONDO MARIA GROTTI,2,3638,"RIO BRANCO, Acre, Brasil, ESCOLA DOM GIOCONDO MARIA GROTTI"
2020,RIO BRANCO,1,444,SENAI,33,2054,"RIO BRANCO, Acre, Brasil, SENAI"
2020,RIO BRANCO,1,553,IDAF - VILA ACRE,3,2810,"RIO BRANCO, Acre, Brasil, IDAF - VILA ACRE"
2020,RIO BRANCO,1,542,ESCOLA TUFIC ASSMAR,1,3115,"RIO BRANCO, Acre, Brasil, ESCOLA TUFIC ASSMAR"
2020,RIO BRANCO,1,635,INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA,4,3280,"RIO BRANCO, Acre, Brasil, INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA"
2020,RIO BRANCO,1,504,ESCOLA DJANIRA BEZERRA DOS REIS,1,2860,"RIO BRANCO, Acre, Brasil, ESCOLA DJANIRA BEZERRA DOS REIS"
2020,RIO BRANCO,1,23,PREFEITURA MUNICIPAL DE RIO BRANCO,7,1090,"RIO BRANCO, Acre, Brasil, PREFEITURA MUNICIPAL DE RIO BRANCO"
2020,RIO BRANCO,1,9,INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA - IBGE,8,1058,"RIO BRANCO, Acre, Brasil, INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA - IBGE"
2020,RIO BRANCO,1,429,FORUM BARAO DO RIO BRANCO,5,1708,"RIO BRANCO, Acre, Brasil, FORUM BARAO DO RIO BRANCO"
2020,RIO BRANCO,1,653,ESCOLA RAIMUNDO MELO,2,3328,"RIO BRANCO, Acre, Brasil, ESCOLA RAIMUNDO MELO"
2020,RIO BRANCO,9,41,ESCOLA NATALINO DA SILVEIRA BRITO,5,1074,"RIO BRANCO, Acre, Brasil, ESCOLA NATALINO DA SILVEIRA BRITO"
2020,RIO BRANCO,9,92,ESCOLA DARCY VARGAS,5,1228,"RIO BRANCO, Acre, Brasil, ESCOLA DARCY VARGAS"
2020,RIO BRANCO,1,652,ESCOLA RAIMUNDO MELO,8,3328,"RIO BRANCO, Acre, Brasil, ESCOLA RAIMUNDO MELO"
2020,RIO BRANCO,9,330,ESCOLA JOELMA OLIVEIRA DE LIMA,5,2097,"RIO BRANCO, Acre, Brasil, ESCOLA JOELMA OLIVEIRA DE LIMA"
2020,RIO BRANCO,1,179,SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP,4,1589,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP"
2020,RIO BRANCO,9,378,HORTO FLORESTAL (SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMEIA),3,2267,"RIO BRANCO, Acre, Brasil, HORTO FLORESTAL (SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMEIA)"
2020,RIO BRANCO,1,8,COLÉGIO ESTADUAL BARÃO DO RIO BRANCO,5,1031,"RIO BRANCO, Acre, Brasil, COLÉGIO ESTADUAL BARÃO DO RIO BRANCO"
2020,RIO BRANCO,1,487,ESCOLA DR. JOSÉ CARVALHO,2,2763,"RIO BRANCO, Acre, Brasil, ESCOLA DR. JOSÉ CARVALHO"
2020,RIO BRANCO,1,194,FORUM BARAO DO RIO BRANCO,4,1708,"RIO BRANCO, Acre, Brasil, FORUM BARAO DO RIO BRANCO"
2020,RIO BRANCO,9,153,DEPARTAMENTO DE VIIGILÂNCIA SANITÁRIA (ANTIGA EMURB),6,1350,"RIO BRANCO, Acre, Brasil, DEPARTAMENTO DE VIIGILÂNCIA SANITÁRIA (ANTIGA EMURB)"
2020,RIO BRANCO,1,775,CENTRO EDUCACIONAL LATU-SENSU(ANTIGO COLÉGIO SANTA MARIA),7,3735,"RIO BRANCO, Acre, Brasil, CENTRO EDUCACIONAL LATU-SENSU(ANTIGO COLÉGIO SANTA MARIA)"
2020,RIO BRANCO,9,47,ESCOLA PADRE DIOGO FEIJÓ,10,1082,"RIO BRANCO, Acre, Brasil, ESCOLA PADRE DIOGO FEIJÓ"
2020,RIO BRANCO,9,222,ESCOLA GOVERNADOR JOSÉ AUGUSTO,3,1732,"RIO BRANCO, Acre, Brasil, ESCOLA GOVERNADOR JOSÉ AUGUSTO"
2020,RIO BRANCO,9,215,DETRAN-AC (EM FRENTE AG BANCO DO BRASIL ESTILO),5,1406,"RIO BRANCO, Acre, Brasil, DETRAN-AC (EM FRENTE AG BANCO DO BRASIL ESTILO)"
2020,RIO BRANCO,9,372,JUNTA COMERCIAL DO ESTADO DO ACRE - JUCEAC,9,2232,"RIO BRANCO, Acre, Brasil, JUNTA COMERCIAL DO ESTADO DO ACRE - JUCEAC"
2020,RIO BRANCO,9,245,ESCOLA TANCREDO NEVES,5,1104,"RIO BRANCO, Acre, Brasil, ESCOLA TANCREDO NEVES"
2020,RIO BRANCO,1,739,ESCOLA VOVO MOCINHA,6,3590,"RIO BRANCO, Acre, Brasil, ESCOLA VOVO MOCINHA"
2020,RIO BRANCO,9,230,ESCOLA MANOEL TIAGO LINDOZO,1,1805,"RIO BRANCO, Acre, Brasil, ESCOLA MANOEL TIAGO LINDOZO"
2020,RIO BRANCO,1,650,ESCOLA RAIMUNDO MELO,2,3328,"RIO BRANCO, Acre, Brasil, ESCOLA RAIMUNDO MELO"
2020,RIO BRANCO,9,100,ESCOLA JOÃO PAULO II,3,1252,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO II"
2020,RIO BRANCO,9,203,ESCOLA ACREANA DE MÚSICA (ANT CENTRO CULTURAL),5,1767,"RIO BRANCO, Acre, Brasil, ESCOLA ACREANA DE MÚSICA (ANT CENTRO CULTURAL)"
2020,RIO BRANCO,9,354,ESCOLA DOUTOR JOAO AGUIAR,4,2186,"RIO BRANCO, Acre, Brasil, ESCOLA DOUTOR JOAO AGUIAR"
2020,RIO BRANCO,1,488,ESCOLA MAURICILA SANTANA,2,2780,"RIO BRANCO, Acre, Brasil, ESCOLA MAURICILA SANTANA"
2020,RIO BRANCO,9,206,ESCOLA JOÃO PAULO I,1,1236,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO I"
2020,RIO BRANCO,1,446,ESCOLA LEONCIO DE CARVALHO,2,2313,"RIO BRANCO, Acre, Brasil, ESCOLA LEONCIO DE CARVALHO"
2020,RIO BRANCO,1,83,ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS,7,1295,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS"
2020,RIO BRANCO,9,149,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE,1,1430,"RIO BRANCO, Acre, Brasil, ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE"
2020,RIO BRANCO,9,396,ESCOLA ISMAEL GOMES DE CARVALHO,3,2330,"RIO BRANCO, Acre, Brasil, ESCOLA ISMAEL GOMES DE CARVALHO"
2020,RIO BRANCO,9,154,ESCOLA JOSÉ RIBAMAR BATISTA,2,1570,"RIO BRANCO, Acre, Brasil, ESCOLA JOSÉ RIBAMAR BATISTA"
2020,RIO BRANCO,9,362,ESCOLA MUNICIPAL ANICE DIB JATENE,3,2208,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL ANICE DIB JATENE"
2020,RIO BRANCO,9,415,FACULDADE UNINORTE,6,1899,"RIO BRANCO, Acre, Brasil, FACULDADE UNINORTE"
2020,RIO BRANCO,1,98,ESCOLA MARIA ANGÉLICA DE CASTRO,3,2569,"RIO BRANCO, Acre, Brasil, ESCOLA MARIA ANGÉLICA DE CASTRO"
2020,RIO BRANCO,1,676,IDAF - AVIÁRIO,1,3387,"RIO BRANCO, Acre, Brasil, IDAF - AVIÁRIO"
2020,RIO BRANCO,9,184,ESCOLA ALMADA BRITO,7,1724,"RIO BRANCO, Acre, Brasil, ESCOLA ALMADA BRITO"
2020,RIO BRANCO,9,210,ESCOLA LOURIVAL SOMBRA,8,1058,"RIO BRANCO, Acre, Brasil, ESCOLA LOURIVAL SOMBRA"
2020,RIO BRANCO,9,395,UNIDADE DE SAÚDE DA FAMÍLIA PLATILDE OLIVEIRA DA SILVA,8,2321,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE DA FAMÍLIA PLATILDE OLIVEIRA DA SILVA"
2020,RIO BRANCO,9,165,ESCOLA HENRIQUE LIMA,7,1201,"RIO BRANCO, Acre, Brasil, ESCOLA HENRIQUE LIMA"
2020,RIO BRANCO,9,82,SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL - FUMBESA,7,1171,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL - FUMBESA"
2020,RIO BRANCO,9,435,COLÉGIO MILITAR TIRADENTES,3,2380,"RIO BRANCO, Acre, Brasil, COLÉGIO MILITAR TIRADENTES"
2020,RIO BRANCO,1,471,ESCOLA LEONCIO DE CARVALHO,3,2313,"RIO BRANCO, Acre, Brasil, ESCOLA LEONCIO DE CARVALHO"
2020,RIO BRANCO,9,312,ESCOLA MARINA VICENTE GOMES,2,2046,"RIO BRANCO, Acre, Brasil, ESCOLA MARINA VICENTE GOMES"
2020,RIO BRANCO,9,346,CRECHE MUNICIPAL JAIRO JUNIOR,2,2151,"RIO BRANCO, Acre, Brasil, CRECHE MUNICIPAL JAIRO JUNIOR"
2020,RIO BRANCO,9,301,ELETRONORTE,2,2011,"RIO BRANCO, Acre, Brasil, ELETRONORTE"
2020,RIO BRANCO,9,298,ESCOLA MARINA VICENTE GOMES,4,2046,"RIO BRANCO, Acre, Brasil, ESCOLA MARINA VICENTE GOMES"
2020,RIO BRANCO,9,271,UNIDADE DE SAÚDE SEBASTIÃO PRADO (TRANSACREANA),3,1988,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE SEBASTIÃO PRADO (TRANSACREANA)"
2020,RIO BRANCO,9,171,ESCOLA JOÃO PAULO I,2,1236,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO I"
2020,RIO BRANCO,9,288,ESCOLA MUNICIPAL JOSE POTYGUARA,7,1929,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL JOSE POTYGUARA"
2020,RIO BRANCO,9,63,ESCOLA FRANCISCO DE PAULA LEITE OITICICA,6,1538,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO DE PAULA LEITE OITICICA"
2020,RIO BRANCO,1,89,ESCOLA ANA TURAM MACHADO FALCAO,2,2402,"RIO BRANCO, Acre, Brasil, ESCOLA ANA TURAM MACHADO FALCAO"
2020,RIO BRANCO,9,83,SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL - FUMBESA,5,1171,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL - FUMBESA"
2020,RIO BRANCO,9,231,ESCOLA PÚBLICA ALCIMAR LEITÃO,7,1147,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ALCIMAR LEITÃO"
2020,RIO BRANCO,9,358,ESCOLA MÁRIO LOBÃO,1,2194,"RIO BRANCO, Acre, Brasil, ESCOLA MÁRIO LOBÃO"
2020,RIO BRANCO,1,416,ESCOLA ANTONIA FERNANDES DE FREITAS,3,2470,"RIO BRANCO, Acre, Brasil, ESCOLA ANTONIA FERNANDES DE FREITAS"
2020,RIO BRANCO,1,347,DERACRE,2,1171,"RIO BRANCO, Acre, Brasil, DERACRE"
2020,RIO BRANCO,9,291,COLÉGIO ALTERNATIVO,8,1422,"RIO BRANCO, Acre, Brasil, COLÉGIO ALTERNATIVO"
2020,RIO BRANCO,1,52,SECRETARIA DE ESTADO DE SAÚDE - SESACRE,4,1180,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE SAÚDE - SESACRE"
2020,RIO BRANCO,9,81,SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL - FUMBESA,6,1171,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL - FUMBESA"
2020,RIO BRANCO,9,88,ESCOLA HENRIQUE LIMA,6,1201,"RIO BRANCO, Acre, Brasil, ESCOLA HENRIQUE LIMA"
2020,RIO BRANCO,9,22,FEDERAÇÃO DAS INDÚSTRIAS DO ESTADO DO ACRE - FIEAC,13,1376,"RIO BRANCO, Acre, Brasil, FEDERAÇÃO DAS INDÚSTRIAS DO ESTADO DO ACRE - FIEAC"
2020,RIO BRANCO,1,759,FUNDAÇÃO NACIONAL DE SAUDE - FUNASA,2,3670,"RIO BRANCO, Acre, Brasil, FUNDAÇÃO NACIONAL DE SAUDE - FUNASA"
2020,RIO BRANCO,9,296,U VERSE (ANTIGA FAAO),5,1872,"RIO BRANCO, Acre, Brasil, U VERSE (ANTIGA FAAO)"
2020,RIO BRANCO,1,445,ESCOLA DEPUTADO RAIMUNDO HERMINIO DE MELO,4,1848,"RIO BRANCO, Acre, Brasil, ESCOLA DEPUTADO RAIMUNDO HERMINIO DE MELO"
2020,RIO BRANCO,1,460,ESCOLA PAULO FREIRE,2,2542,"RIO BRANCO, Acre, Brasil, ESCOLA PAULO FREIRE"
2020,RIO BRANCO,9,250,ESCOLA TANCREDO NEVES,4,1104,"RIO BRANCO, Acre, Brasil, ESCOLA TANCREDO NEVES"
2020,RIO BRANCO,9,104,ESCOLA FREI THIAGO MARIA MATIOLI,2,1627,"RIO BRANCO, Acre, Brasil, ESCOLA FREI THIAGO MARIA MATIOLI"
2020,RIO BRANCO,1,96,CÂMARA MUNICIPAL DE RIO BRANCO,3,1325,"RIO BRANCO, Acre, Brasil, CÂMARA MUNICIPAL DE RIO BRANCO"
2020,RIO BRANCO,9,199,ESCOLA FRANCISCO AUGUSTO BACURAU,5,1384,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO AUGUSTO BACURAU"
2020,RIO BRANCO,9,402,ESCOLA ISMAEL GOMES DE CARVALHO,1,2330,"RIO BRANCO, Acre, Brasil, ESCOLA ISMAEL GOMES DE CARVALHO"
2020,RIO BRANCO,9,334,ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI,2,2100,"RIO BRANCO, Acre, Brasil, ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI"
2020,RIO BRANCO,9,308,FACULDADE UNINORTE,8,1899,"RIO BRANCO, Acre, Brasil, FACULDADE UNINORTE"
2020,RIO BRANCO,9,406,ESCOLA DOUTOR SANTIAGO DANTAS,14,1902,"RIO BRANCO, Acre, Brasil, ESCOLA DOUTOR SANTIAGO DANTAS"
2020,RIO BRANCO,9,388,ESCOLA ESTADUAL MARIA CHALUB LEITE,5,2305,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL MARIA CHALUB LEITE"
2020,RIO BRANCO,9,117,ESCOLA PÚBLICA HELOÍSA MOURÃO MARQUES,2,1015,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA HELOÍSA MOURÃO MARQUES"
2020,RIO BRANCO,9,27,ESCOLA LOURIVAL SOMBRA,6,1058,"RIO BRANCO, Acre, Brasil, ESCOLA LOURIVAL SOMBRA"
2020,RIO BRANCO,1,550,CGU,1,2909,"RIO BRANCO, Acre, Brasil, CGU"
2020,RIO BRANCO,1,573,UNIDADE DE SAÚDE FRANCISCO RONEY MEIRELES,4,3263,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE FRANCISCO RONEY MEIRELES"
2020,RIO BRANCO,1,450,ESCOLA ELIAS MANSOUR,3,2526,"RIO BRANCO, Acre, Brasil, ESCOLA ELIAS MANSOUR"
2020,RIO BRANCO,1,182,ESCOLA LOURIVAL PINHO,12,1643,"RIO BRANCO, Acre, Brasil, ESCOLA LOURIVAL PINHO"
2020,RIO BRANCO,1,509,ESCOLA PROFESSOR JOSUÉ FERNANDES,3,2712,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSOR JOSUÉ FERNANDES"
2020,RIO BRANCO,1,528,ESCOLA DE EDUCAÇÃO INFANTIL WILLY VIANA DAS NEVES,1,2984,"RIO BRANCO, Acre, Brasil, ESCOLA DE EDUCAÇÃO INFANTIL WILLY VIANA DAS NEVES"
2020,RIO BRANCO,1,636,INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA,5,3280,"RIO BRANCO, Acre, Brasil, INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA"
2020,RIO BRANCO,1,505,ESCOLA DUQUE DE CAXIAS,1,2720,"RIO BRANCO, Acre, Brasil, ESCOLA DUQUE DE CAXIAS"
2020,RIO BRANCO,1,654,ESCOLA PIMENTEL GOMES,2,3336,"RIO BRANCO, Acre, Brasil, ESCOLA PIMENTEL GOMES"
2020,RIO BRANCO,1,778,ESCOLA PADRE CARLOS CASAVECCHIA,2,3743,"RIO BRANCO, Acre, Brasil, ESCOLA PADRE CARLOS CASAVECCHIA"
2020,RIO BRANCO,1,204,ESCOLA RURAL CAPITÃO EDGARD CERQUEIRA FILHO,1,1783,"RIO BRANCO, Acre, Brasil, ESCOLA RURAL CAPITÃO EDGARD CERQUEIRA FILHO"
2020,RIO BRANCO,1,174,ESCOLA ROBERTO SANCHES MUBARAC,2,1872,"RIO BRANCO, Acre, Brasil, ESCOLA ROBERTO SANCHES MUBARAC"
2020,RIO BRANCO,1,400,ESCOLA ANITA GARIBALDI,2,1384,"RIO BRANCO, Acre, Brasil, ESCOLA ANITA GARIBALDI"
2020,RIO BRANCO,1,330,ESCOLA MADRE HILDEBRANDA DO PRA,1,2089,"RIO BRANCO, Acre, Brasil, ESCOLA MADRE HILDEBRANDA DO PRA"
2020,RIO BRANCO,1,391,SENAI,31,2054,"RIO BRANCO, Acre, Brasil, SENAI"
2020,RIO BRANCO,1,639,ESCOLA NEUTEL MAIA,6,3298,"RIO BRANCO, Acre, Brasil, ESCOLA NEUTEL MAIA"
2020,RIO BRANCO,1,28,CADES (ANTIGA SECTAS),8,2658,"RIO BRANCO, Acre, Brasil, CADES (ANTIGA SECTAS)"
2020,RIO BRANCO,1,697,ESCOLA GLÓRIA PEREZ,6,3468,"RIO BRANCO, Acre, Brasil, ESCOLA GLÓRIA PEREZ"
2020,RIO BRANCO,1,564,MINISTÉRIO DA AGRICULTURA - MAPA,5,3034,"RIO BRANCO, Acre, Brasil, MINISTÉRIO DA AGRICULTURA - MAPA"
2020,RIO BRANCO,1,648,ESCOLA SAMUEL BARREIRA,5,3310,"RIO BRANCO, Acre, Brasil, ESCOLA SAMUEL BARREIRA"
2020,RIO BRANCO,1,662,ESCOLA JORGE FELIX LAVOCAT,3,3352,"RIO BRANCO, Acre, Brasil, ESCOLA JORGE FELIX LAVOCAT"
2020,RIO BRANCO,9,409,UFAC - UNIVERSIDADE FEDERAL DO ACRE,1,1198,"RIO BRANCO, Acre, Brasil, UFAC - UNIVERSIDADE FEDERAL DO ACRE"
2020,RIO BRANCO,1,171,PALACIO DAS SECRETARIAS,4,1490,"RIO BRANCO, Acre, Brasil, PALACIO DAS SECRETARIAS"
2020,RIO BRANCO,9,122,ESCOLA JUVENAL ANTUNES,12,1589,"RIO BRANCO, Acre, Brasil, ESCOLA JUVENAL ANTUNES"
2020,RIO BRANCO,1,790,ESCOLA MUNICIPAL LUIZA CARNEIRO DANTAS,2,3573,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL LUIZA CARNEIRO DANTAS"
2020,RIO BRANCO,9,380,ESCOLA ESTADUAL DJALMA TELES GALDINO,1,2275,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL DJALMA TELES GALDINO"
2020,RIO BRANCO,1,755,ELETROACRE,4,3654,"RIO BRANCO, Acre, Brasil, ELETROACRE"
2020,RIO BRANCO,9,172,ESCOLA LUIZA BATISTA DE SOUZA,8,1066,"RIO BRANCO, Acre, Brasil, ESCOLA LUIZA BATISTA DE SOUZA"
2020,RIO BRANCO,9,285,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE,1,1430,"RIO BRANCO, Acre, Brasil, ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE"
2020,RIO BRANCO,9,214,ESCOLA CLÍNIO BRANDÃO,6,1244,"RIO BRANCO, Acre, Brasil, ESCOLA CLÍNIO BRANDÃO"
2020,RIO BRANCO,9,400,ESCOLA ISMAEL GOMES DE CARVALHO,2,2330,"RIO BRANCO, Acre, Brasil, ESCOLA ISMAEL GOMES DE CARVALHO"
2020,RIO BRANCO,9,57,ESCOLA TANCREDO NEVES,4,1104,"RIO BRANCO, Acre, Brasil, ESCOLA TANCREDO NEVES"
2020,RIO BRANCO,9,356,ESCOLA DOUTOR JOAO AGUIAR,2,2186,"RIO BRANCO, Acre, Brasil, ESCOLA DOUTOR JOAO AGUIAR"
2020,RIO BRANCO,9,351,ESCOLA MUNICIPAL JESSÉ SANTIAGO,3,2178,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL JESSÉ SANTIAGO"
2020,RIO BRANCO,1,567,ESCOLA MUNICIPAL MONTE CASTELO,5,3247,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL MONTE CASTELO"
2020,RIO BRANCO,9,343,ESCOLA PROFESSORA IONE PORTELA DA COSTA CASAS,2,2135,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSORA IONE PORTELA DA COSTA CASAS"
2020,RIO BRANCO,9,190,ESCOLA PÚBLICA ALCIMAR LEITÃO,14,1147,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ALCIMAR LEITÃO"
2020,RIO BRANCO,1,7,ASSEMBLEIA LEGISLATIVA DO ACRE,5,2321,"RIO BRANCO, Acre, Brasil, ASSEMBLEIA LEGISLATIVA DO ACRE"
2020,RIO BRANCO,1,93,ESCOLA PROF JOSE RODRIGUES LEITE - ETICA,9,1317,"RIO BRANCO, Acre, Brasil, ESCOLA PROF JOSE RODRIGUES LEITE - ETICA"
2020,RIO BRANCO,1,677,IDAF - AVIÁRIO,5,3387,"RIO BRANCO, Acre, Brasil, IDAF - AVIÁRIO"
2020,RIO BRANCO,9,79,CENTRO CULTURAL E SOCIAL LYDIA HAMMES (ANTIGO INPA),5,1287,"RIO BRANCO, Acre, Brasil, CENTRO CULTURAL E SOCIAL LYDIA HAMMES (ANTIGO INPA)"
2020,RIO BRANCO,1,719,UMARB - UNIÃO MUNICIPAL DAS ASSOCIAÇÕES DE MORADORES DE RIO BRANCO,1,3530,"RIO BRANCO, Acre, Brasil, UMARB - UNIÃO MUNICIPAL DAS ASSOCIAÇÕES DE MORADORES DE RIO BRANCO"
2020,RIO BRANCO,9,263,ESCOLA ESTADUAL PROFESSORA ILKA MARIA DE LIMA,6,1953,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSORA ILKA MARIA DE LIMA"
2020,RIO BRANCO,9,394,UNIDADE DE SAÚDE DA FAMÍLIA PLATILDE OLIVEIRA DA SILVA,4,2321,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE DA FAMÍLIA PLATILDE OLIVEIRA DA SILVA"
2020,RIO BRANCO,1,546,ESCOLA PROF RAIMUNDA SILVA PARÁ,5,2895,"RIO BRANCO, Acre, Brasil, ESCOLA PROF RAIMUNDA SILVA PARÁ"
2020,RIO BRANCO,9,197,ESCOLA  AFONSO PINTO DE MEDEIROS,3,1597,"RIO BRANCO, Acre, Brasil, ESCOLA  AFONSO PINTO DE MEDEIROS"
